NO2_max	intercept	time	month	year	Temp_max	Temp_mean	WindS_max	WindS_mean	Press_max	Press_mean	RH_max	RH_mean	Temp_mean.origscale	Temp_maxL	Temp_meanL	WindS_maxL	WindS_meanL	Press_maxL	Press_meanL	RH_maxL	RH_meanL
41.1544649354839	1	1	1	2000	-0.609130439137609	-1.08606747975157	-0.448419362635422	-0.890986524339995	0.577378241779362	1.69684912752624	-0.976468944513017	1.19574827874362	51.0327096451613	-0.624084728446334	-1.10666369693791	-0.483717843159451	-0.88886040691758	0.443689793503569	1.65467643159471	-1.1338558475168	1.25505904589943
31.7523455172414	1	2	2	2000	-0.404880600388263	-0.769292667070139	2.3714976080654	0.759031765977617	1.43996802679856	0.32211506231713	-0.492416800728236	0.891743536836535	55.163793137931	-0.36892794382177	-0.698192319596893	2.14863560334465	0.756725935901289	1.29305930354624	0.319301197596726	-0.443050315578307	0.990058171439474
45.7397593548387	1	3	3	2000	-0.831956976646516	-0.629974245697467	0.0253414166623257	0.227932779623409	1.04523154822996	0.147647215082621	-0.206712590335736	0.712309490613704	56.9806548571429	-0.832321924322305	-0.616402969163687	0.0753693620915905	0.227932779623409	1.01218924511667	0.0872356283867333	-0.271331172522832	0.654588581203628
41.1815176666667	1	4	4	2000	NA	NA	0.878895141486382	1.20314234040256	-0.760778823392418	0.31830912908968	0.751575094247345	-0.462352397634963	NA	NA	NA	0.912283465596761	1.1774044576413	-0.705794375122739	0.319301197596726	0.822176653550822	-0.339486222528213
51.855503483871	1	5	5	2000	NA	NA	0.0784401266180261	1.69164924626359	0.26426958513777	-0.693060139166398	1.34481437480695	-0.834931171825562	NA	NA	NA	0.0753693620915905	1.54098430288669	0.260455863406932	-0.620510700310652	1.42635265064364	-0.822204744663281
48.6170273666667	1	6	6	2000	NA	NA	0.18818651806718	1.15166657488005	-0.515499821380395	-1.53494413547407	1.48973563787141	-0.989594115621744	NA	NA	NA	0.18818651806718	1.1774044576413	-0.446879369981778	-1.52478870443817	1.42635265064364	-0.978563315613064
52.5844898064516	1	7	7	2000	-0.664946465671921	1.23256469213326	-1.14154015026422	0.794383067184077	-0.638511921623284	-0.849636998177112	1.14104246099929	-0.834246800520595	81.2701613225806	-0.624084728446334	1.22944867341282	-1.06077357989377	0.756725935901289	-0.609748294800633	-0.842084282113707	1.17341596476301	-0.822204744663281
48.1078031290323	1	8	8	2000	-0.219148820609406	1.39386234992884	-0.402201002165247	0.606583169237202	-1.38056848003249	-1.20507513859201	1.39371418733028	-0.929288678151607	83.3736558709677	-0.214196938857052	1.35633527417047	-0.402201002165247	0.541664723092582	-1.44992879367961	-1.19240877586699	1.42635265064364	-0.90479250924883
62.0304294	1	9	9	2000	0.682716005455579	0.792937921704867	-0.313239384064244	0.168867344976699	-0.536085395310731	-1.51463327340228	0.0830290989902908	-0.106124299853925	75.5369564666667	0.571338924744412	0.733818227851782	-0.280339628841865	0.227932779623409	-0.446879369981778	-1.52478870443817	0.0832640195635056	-0.137643757158443
54.5983041935484	1	10	10	2000	1.36274029842064	0.0343386292421914	-0.297175889213644	0.0898304969615027	1.05107195502838	-0.905426113939455	-0.890558257860667	0.56897518203705	65.6440076296296	1.29269051047897	0.144023303330422	-0.280339628841865	0.0537021986879592	1.01218924511667	-1.03107561629899	-0.843993188348976	0.654588581203628
58.3737502413793	1	11	11	2000	-0.209245057104699	-1.21651580996111	-0.697041372493659	-1.39267414971287	1.60512761942193	0.15915950339237	-1.86037130652978	1.36899705061594	49.3315234333333	-0.214196938857052	-1.21227226128901	-0.702706672326336	-1.49785760808062	1.64420482433872	0.0872356283867333	-1.72395520050024	1.39062737685062
46.4278124516129	1	12	12	2000	0.056309296405732	-1.30314343765584	-0.632626036523869	-1.70961546081877	0.10552006229254	1.63875498893628	-2.54551287436084	1.73564785351654	48.2018062068965	-0.014121932829995	-1.35556851746862	-0.587483456452472	-1.49785760808062	0.112702554980436	1.65467643159471	-2.19504153605945	1.74830869802111
49.6491775483871	1	13	1	2001	0.144827766386244	-1.3320194284284	1.56455950219036	-0.445539563474775	1.27904109227986	1.00454987827349	-2.19374573489085	1.45107715478401	47.8252323	0.127708607418894	-1.35556851746862	1.33706016167143	-0.449905619896272	1.29305930354624	0.901447405000643	-2.19504153605945	1.39062737685062
86.9532962142857	1	14	2	2001	-1.36077166772681	-1.14759458686201	NA	NA	2.58742641106298	-0.28637520530582	-0.979209117091092	1.3247620284541	50.2303301428571	-1.2532350325725	-1.10666369693791	NA	NA	2.1015495316206	-0.296745195940469	-1.1338558475168	1.25505904589943
89.1424716129032	1	15	3	2001	0.77797189000553	-0.465028809157468	-0.270495928841341	-0.0414423046678601	-0.183828781423697	-0.250941588154895	-0.07995447145084	0.632700155728983	59.1317203548387	0.805545204353813	-0.485003895941534	-0.280339628841865	-0.06644920434176	-0.183828781423697	-0.217807076367745	-0.07995447145084	0.654588581203628
63.2062498666667	1	16	4	2001	1.51023480797823	-0.397180220002966	-0.0722904320996503	0.708308542420416	0.79130271985422	-0.125468035223237	-0.302924222509613	0.199916733383339	60.0165387666667	1.63944039169428	-0.485003895941534	-0.0600975878834521	0.756725935901289	0.765101479794691	-0.217807076367745	-0.271331172522832	0.179561712389015
56.3046878461538	1	17	5	2001	0.393151527472229	1.04075960774976	-0.755142398914577	0.618175848270909	-0.454410753585542	-1.0312813596082	1.64543243110639	-1.21467094155829	78.7688171935484	0.398026103140723	1.12732983193851	-0.783980889259979	0.541664723092582	-0.446879369981778	-1.03107561629899	1.99617619719797	-1.17734061047225
49.2077075	1	18	6	2001	-0.133928092522465	1.21270051733303	-0.182362656767042	1.2498944035698	-0.55110913373566	-0.935873407007987	1.43880916559815	-1.4031350158068	81.0111111666667	-0.133527900845427	1.22944867341282	-0.182362656767042	1.31218532974966	-0.609748294800633	-1.03107561629899	1.42635265064364	-1.38512468238294
50.0300951666667	1	19	7	2001	-0.146165666446332	1.37005420133986	-0.827238579541271	0.972909044481644	-1.50216852466195	-1.08509783104891	1.25859271018151	-0.971719616935164	83.0631720645161	-0.133527900845427	1.35633527417047	-0.783980889259979	0.986820092388851	-1.44992879367961	-1.03107561629899	1.17341596476301	-0.978563315613064
43.1021282903226	1	20	8	2001	-0.103513164890771	1.35614034537719	-0.340942804006088	0.305175851426207	-0.749685992348618	-0.739946531246136	1.1656966905554	-0.849730675118322	82.8817204516129	-0.133527900845427	1.35633527417047	-0.280339628841865	0.388015922196406	-0.705794375122739	-0.750125145404512	1.17341596476301	-0.822204744663281
62.5399170333333	1	21	9	2001	-0.444080230851726	0.930472549238213	-1.22048468551015	-0.542164773681342	-1.45183293303085	-1.13476170062964	0.568683112920855	-0.538427890522114	77.3305556	-0.49717995576204	0.938673132048176	-1.22584086335693	-0.582893316858504	-1.44992879367961	-1.19240877586699	0.517878574817352	-0.339486222528213
43.6953274516129	1	22	10	2001	1.55077200908069	0.279723221040615	-0.750430227215594	-1.1299861832642	-0.36271687690647	-0.0744407314904184	0.710206532971629	0.0728000002844851	68.8440860322581	1.63944039169428	0.144023303330422	-0.783980889259979	-1.1075454865699	-0.298318002758208	-0.0664711053581951	0.822176653550822	0.0602247006532029
40.7734519333333	1	23	11	2001	0.440420240142504	-0.661637858566959	0.698518291675756	-1.35930723269826	-0.413746134844601	0.539844165351428	-1.60029559654918	1.46024437761068	56.5677273666667	0.398026103140723	-0.698192319596893	0.698518291675756	-1.32798769069552	-0.446879369981778	0.542018489467147	-1.72395520050024	1.57003033031833
85.5995457419355	1	24	12	2001	-0.842191305469482	-1.31676291702708	-0.110046616940025	-0.830897401259942	1.33831175708956	0.946070172926129	-1.81514857831104	1.65882732954379	48.0241935806452	-0.832321924322305	-1.35556851746862	-0.182362656767042	-0.88886040691758	1.29305930354624	0.901447405000643	-1.72395520050024	1.57003033031833
NA	1	25	1	2002	-1.10177929042615	-1.53880482885417	-0.749497670333725	-1.13457462165966	1.35526533505528	1.45299826914981	-1.69793133928905	1.64885646540433	45.1285287741935	-0.975519851986056	-1.50834559738972	-0.783980889259979	-1.1075454865699	1.29305930354624	1.45047951251527	-1.72395520050024	1.57003033031833
NA	1	26	2	2002	1.18461495460348	-0.904404816835552	0.905947270330087	-0.654938473684865	1.14569734357555	1.65976960251218	-1.12003377834192	0.904034500463605	53.4017857142857	1.29269051047897	-0.903195270960539	0.912283465596761	-0.747430863416841	1.08926526237477	1.65467643159471	-1.1338558475168	0.990058171439474
NA	1	27	3	2002	1.32038532189968	-0.641971827464644	0.589616103582825	0.901498564531555	1.44181446347385	0.320293266103772	0.649749731098938	0.110769369258103	56.824193516129	1.29269051047897	-0.616402969163687	0.698518291675756	0.986820092388851	1.64420482433872	0.319301197596726	0.650315875450132	0.179561712389015
NA	1	28	4	2002	0.204102267533799	-0.124462719253769	0.126834079942198	1.45353757944944	-0.583419895423154	-0.380338397460484	0.384782050311152	0.0862408060807976	63.5730676333333	0.252314088001641	-0.197404745703862	0.18818651806718	1.31218532974966	-0.609748294800633	-0.450540109703472	0.399434748873842	0.0602247006532029
NA	1	29	5	2002	1.01240266369537	0.455347000495855	0.146766565361853	1.35546422521796	-0.223667033977371	-0.735290402854224	0.998020731581043	-0.680776842321678	71.1344085806452	1.02917930394424	0.451894308676792	0.18818651806718	1.31218532974966	-0.183828781423697	-0.750125145404512	0.999687053777329	-0.592792533695791
NA	1	30	6	2002	-0.832686871998094	1.13392239907237	-0.27589932738094	1.7101207545548	-0.920762002397576	-0.571153508731738	0.486187661680992	-1.05943497597793	79.9837599666667	-0.832321924322305	1.12732983193851	-0.280339628841865	1.72186727184566	-0.879957984141197	-0.620510700310652	0.517878574817352	-1.06248443697433
NA	1	31	7	2002	-0.362630515896593	1.44066813080209	-0.577618713420981	1.46968694040534	-1.01912345014496	0.0495507488944904	0.491452229186431	-1.06274134184428	83.9840534814815	-0.36892794382177	1.48677599055313	-0.587483456452472	1.54098430288669	-1.13266373367542	0.0872356283867333	0.517878574817352	-1.06248443697433
NA	1	32	8	2002	-0.29497548245885	1.26523647900036	-1.19525889858526	1.05869420159811	-0.697665773575446	-0.267617115980875	0.965466269369858	-0.978563315613064	81.696236483871	-0.36892794382177	1.22944867341282	-1.22584086335693	0.986820092388851	-0.705794375122739	-0.217807076367745	0.999687053777329	-0.978563315613064
NA	1	33	9	2002	0.18601833961262	0.954967803364459	-0.460883191943054	0.895315811654313	-0.672850048275224	-0.815757109445755	1.00135337597361	-0.810162688805966	77.65	0.252314088001641	0.938673132048176	-0.483717843159451	0.986820092388851	-0.609748294800633	-0.842084282113707	0.999687053777329	-0.822204744663281
NA	1	34	10	2002	0.99091843563449	0.00227062576047465	-0.808732606833969	-0.843122312127863	-0.217411449634891	-0.217807076367745	-0.439824383811631	0.158602881723321	65.2258064516129	1.02917930394424	-0.0205135966026651	-0.783980889259979	-0.88886040691758	-0.183828781423697	-0.217807076367745	-0.443050315578307	0.179561712389015
NA	1	35	11	2002	0.415204432300334	-0.730092907642593	-0.699962916609793	-1.37829934270953	0.033723358035464	1.70959357533221	-1.27530283813695	1.38342830840716	55.6750000666667	0.398026103140723	-0.698192319596893	-0.702706672326336	-1.32798769069552	0.0330084130391267	1.65467643159471	-1.1338558475168	1.39062737685062
NA	1	36	12	2002	-1.47945126810008	-1.10887960403387	2.65269745505688	-0.624549439436792	0.765101479794691	1.51163103217944	-1.73097007471058	1.4150205397629	50.7352150645161	-1.50864180228001	-1.10666369693791	2.65269745505688	-0.582893316858504	0.765101479794691	1.65467643159471	-1.72395520050024	1.39062737685062
NA	1	37	1	2003	1.23451160360248	-1.15072423587255	-0.732995168180034	-1.2157715073139	-0.793914133503341	2.52618635010578	-2.42741778267449	1.97971127791729	50.1895161612903	1.29269051047897	-1.21227226128901	-0.702706672326336	-1.32798769069552	-0.879957984141197	2.12613570361062	-2.19504153605945	1.74830869802111
NA	1	38	2	2003	-2.28675706134706	-0.998886521729179	0.697265581138191	0.371833290841706	0.726380242724572	-0.0614119402704784	-0.817066086350041	1.03199029500834	52.1696428928571	-1.6826035558145	-0.978766791625912	0.698518291675756	0.388015922196406	0.765101479794691	-0.0664711053581951	-0.843993188348976	0.990058171439474
NA	1	39	3	2003	1.31674743885901	-0.487423485604419	0.738143599015371	0.170702110101143	1.09150101596475	0.665931825335883	-0.786781473904451	0.694738287026115	58.8396697419355	1.29269051047897	-0.485003895941534	0.698518291675756	0.227932779623409	1.08926526237477	0.682293341818399	-0.843993188348976	0.654588581203628
NA	1	40	4	2003	0.361662381107579	-0.48258430627865	0.0722985975651548	1.72186727184566	0.168619268672832	-0.0347496461326824	-0.397857720975503	0.514124508284703	58.9027778333333	0.398026103140723	-0.485003895941534	0.0753693620915905	1.72186727184566	0.112702554980436	0.0872356283867333	-0.443050315578307	0.44861520995901
NA	1	41	5	2003	1.91695162090882	0.390312613666535	0.173154668068298	1.22562744421755	-0.494578327131583	-0.467994386354322	0.0859507444815299	-0.171605617981191	70.2862903870968	1.63944039169428	0.451894308676792	0.18818651806718	1.1774044576413	-0.446879369981778	-0.450540109703472	0.0832640195635056	-0.137643757158443
NA	1	42	6	2003	-0.250153515943679	1.09725330015473	-0.93952953413275	1.52541167196537	-0.955683546267058	-1.62429003710744	0.822176653550822	-0.697632305550156	79.5055555666667	-0.214196938857052	1.12732983193851	-0.893817044115424	1.54098430288669	-0.879957984141197	-1.68566293697773	0.822176653550822	-0.592792533695791
NA	1	43	7	2003	-1.52273564087468	1.66574940035033	-1.03740123148838	0.281990715936449	-1.12359509273466	-0.371027200115262	1.20002189253951	-1.06222753210438	86.9193547741936	-1.50864180228001	1.66574940035033	-1.06077357989377	0.227932779623409	-1.13266373367542	-0.450540109703472	1.17341596476301	-1.06248443697433
NA	1	44	8	2003	-1.32748199741767	1.29533164483844	-0.70545042804288	0.373677575268067	-1.44087963069405	-0.0579767838475268	0.353258964810898	-0.339486222528213	82.0887097419355	-1.2532350325725	1.22944867341282	-0.702706672326336	0.388015922196406	-1.44992879367961	0.0872356283867333	0.399434748873842	-0.339486222528213
NA	1	45	9	2003	-0.416656259909203	1.15156887632106	-0.945859538593588	-0.168419791594473	-0.687649475021003	-0.801155179162336	0.264237538411363	-0.28357708938155	80.2138889666667	-0.49717995576204	1.12732983193851	-0.893817044115424	-0.25776561066343	-0.705794375122739	-0.842084282113707	0.302390293911453	-0.339486222528213
NA	1	46	10	2003	-0.639039025337726	0.380624446468004	-0.0600975878834521	-1.0766604717977	0.767131809692895	-0.101619682775185	0.081455769304535	0.0858030283884288	70.1599462903226	-0.624084728446334	0.451894308676792	-0.0600975878834521	-1.1075454865699	0.765101479794691	-0.0664711053581951	0.0832640195635056	0.0602247006532029
NA	1	47	11	2003	-0.985703764703647	-0.963223875737299	-1.06077357989377	-1.32798769069552	0.641690585868938	1.10973959261223	-1.36622834295014	1.24959406924544	52.6347220666667	-0.975519851986056	-0.978766791625912	-1.06077357989377	-1.32798769069552	0.765101479794691	1.1705334287297	-1.3408771705225	1.25505904589943
NA	1	48	12	2003	-0.984050356088502	-1.11712485366079	1.2070043381334	-0.411245870193416	2.1015495316206	1.28060975784683	-1.58822077308253	1.38901448560812	50.6276881612903	-0.975519851986056	-1.10666369693791	0.912283465596761	-0.25776561066343	2.1015495316206	1.1705334287297	-1.3408771705225	1.39062737685062
NA	1	49	1	2004	-0.147745363450612	-1.38993950190053	-1.15002206384607	-0.88886040691758	0.256642141676094	1.48964961442754	-2.19504153605945	1.70647658772234	47.0698923870968	-0.214196938857052	-1.35556851746862	-1.22584086335693	-0.88886040691758	0.260455863406932	1.45047951251527	-2.19504153605945	1.57003033031833
NA	1	50	2	2004	-0.100244779719341	-1.02203084062791	1.11497082810841	0.041584513966622	1.97663057621167	0.839925067885884	-0.922749346715236	0.907424535958353	51.867816137931	-0.133527900845427	-0.978766791625912	0.912283465596761	0.0537021986879592	2.1015495316206	0.901447405000643	-0.843993188348976	0.990058171439474
NA	1	51	3	2004	0.830102710074774	-0.0986305971933392	-0.538521253373377	-0.447660242583109	1.54921706738334	0.737979367098724	-0.600409345055844	0.641335295370448	63.9099462258065	0.805545204353813	-0.0205135966026651	-0.587483456452472	-0.449905619896272	1.64420482433872	0.682293341818399	-0.598302077605402	0.654588581203628
NA	1	52	4	2004	1.12724847621973	0.111159429312308	-0.085464808078414	0.773130124623598	1.29944293557987	-0.103171753725975	0.650882019801327	-0.590052199580753	66.6458333	1.02917930394424	0.144023303330422	-0.0600975878834521	0.756725935901289	1.29305930354624	-0.217807076367745	0.650315875450132	-0.592792533695791
NA	1	53	5	2004	0.801351762054209	0.524194822760191	-0.922895550807657	1.44356786249675	-0.199522626916964	-0.235457175028095	0.302390293911453	-0.880356232501962	72.0322580645161	0.805545204353813	0.451894308676792	-0.893817044115424	1.31218532974966	-0.183828781423697	-0.217807076367745	0.302390293911453	-0.90479250924883
NA	1	54	6	2004	-0.709505191815982	1.01705796723399	-0.881585579724825	1.24031135223218	-0.761646622358563	-0.72814551431818	0.13643513490014	-0.903422345373631	78.4597223666667	-0.832321924322305	0.938673132048176	-0.893817044115424	1.31218532974966	-0.705794375122739	-0.750125145404512	0.0832640195635056	-0.90479250924883
NA	1	55	7	2004	-1.35959131480585	1.45916777574067	-1.08122442506369	0.497612977615287	NA	NA	0.376103738415187	-0.926651320663793	84.2253087037037	-1.2532350325725	1.48677599055313	-1.06077357989377	0.541664723092582	NA	NA	0.399434748873842	-0.90479250924883
NA	1	56	8	2004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1	57	9	2004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1	58	10	2004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	1	59	11	2004	-1.68171423142809	-1.04289853291984	0.584055773071031	-0.796119908237537	1.08702950878479	1.19399909167656	-0.843993188348976	1.17619443552801	51.595679037037	-1.6826035558145	-1.10666369693791	0.460761860248341	-0.747430863416841	1.08926526237477	1.1705334287297	-0.843993188348976	1.25505904589943
NA	1	60	12	2004	-0.96698934788361	-1.42941362329652	2.16168955305953	0.0663687221751613	1.45859482065204	0.827392271505628	-1.4279002173354	1.54291217022659	46.555107483871	-0.975519851986056	-1.35556851746862	2.14863560334465	0.0537021986879592	1.64420482433872	0.901447405000643	-1.3408771705225	1.57003033031833
